national_number,gen,primary_type,secondary_type,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,evo_length,has_mega_evolution,has_gigantamax,rarity
455,4.0,grass,No secondary type,50.0,50.0,1.4,27.0,200.0,6400.0,74.0,100.0,72.0,90.0,72.0,46.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
456,4.0,water,No secondary type,50.0,50.0,0.4,7.0,190.0,5120.0,49.0,49.0,56.0,49.0,61.0,66.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,0.0
457,4.0,water,No secondary type,50.0,50.0,1.2,24.0,75.0,5120.0,69.0,69.0,76.0,69.0,86.0,91.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,0.0
458,4.0,water,flying,50.2,49.8,1.0,65.0,25.0,6400.0,45.0,20.0,50.0,60.0,120.0,50.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,0.0
459,4.0,grass,ice,50.2,49.8,1.0,50.5,120.0,5120.0,60.0,62.0,50.0,62.0,60.0,40.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0
460,4.0,grass,ice,50.2,49.8,2.2,135.5,60.0,5120.0,90.0,92.0,75.0,92.0,85.0,60.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0
461,4.0,dark,ice,50.2,49.8,1.1,34.0,45.0,5120.0,70.0,120.0,65.0,45.0,85.0,125.0,1.0,2.0,1.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0,3.0,0.0,0.0,0.0
462,4.0,electric,steel,0.0,0.0,1.2,180.0,30.0,5120.0,70.0,70.0,115.0,130.0,90.0,60.0,0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5,5.0,0.0,0.0,0.0
463,4.0,normal,No secondary type,50.2,49.8,1.7,140.0,30.0,5120.0,110.0,85.0,95.0,80.0,95.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
464,4.0,ground,rock,50.2,49.8,2.4,282.8,30.0,5120.0,115.0,140.0,130.0,55.0,55.0,40.0,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0
465,4.0,grass,No secondary type,50.2,49.8,2.0,128.6,30.0,5120.0,100.0,100.0,125.0,110.0,50.0,50.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
466,4.0,electric,No secondary type,75.49,24.51,1.8,138.6,30.0,6400.0,75.0,123.0,67.0,95.0,85.0,95.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0
467,4.0,fire,No secondary type,75.49,24.51,1.6,68.0,30.0,6400.0,75.0,95.0,67.0,125.0,95.0,83.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,5.0,0.0,0.0,0.0
468,4.0,fairy,flying,88.14,11.86,1.5,38.0,30.0,2560.0,85.0,50.0,95.0,120.0,115.0,80.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0,5.0,0.0,0.0,0.0
469,4.0,bug,flying,50.0,50.0,1.9,51.5,30.0,5120.0,86.0,76.0,86.0,116.0,56.0,95.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
470,4.0,grass,No secondary type,88.14,11.86,1.0,25.5,45.0,8960.0,65.0,110.0,130.0,60.0,65.0,95.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
471,4.0,ice,No secondary type,88.14,11.86,0.8,25.9,45.0,8960.0,65.0,60.0,110.0,130.0,95.0,65.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
472,4.0,ground,flying,50.0,50.0,2.0,42.5,30.0,5120.0,75.0,95.0,125.0,45.0,75.0,95.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
473,4.0,ice,ground,50.2,49.8,2.5,291.0,50.0,5120.0,110.0,130.0,80.0,70.0,60.0,80.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0
474,4.0,normal,No secondary type,0.0,0.0,0.9,34.0,30.0,5120.0,85.0,80.0,70.0,135.0,75.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
475,4.0,psychic,fighting,100.0,0.0,1.6,52.0,45.0,5120.0,68.0,125.0,65.0,65.0,115.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0
476,4.0,rock,steel,50.0,50.0,1.4,340.0,60.0,5120.0,60.0,55.0,145.0,75.0,150.0,40.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,3.0,0.0,0.0,0.0
477,4.0,ghost,No secondary type,50.2,49.8,2.2,106.6,45.0,6400.0,45.0,100.0,135.0,65.0,135.0,45.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0
478,4.0,ice,ghost,0.0,100.0,1.3,26.6,75.0,5120.0,70.0,80.0,70.0,80.0,70.0,110.0,0.0,2.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0
479,4.0,electric,ghost,0.0,0.0,0.3,0.3,45.0,5120.0,50.0,50.0,77.0,95.0,77.0,91.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0
480,4.0,psychic,No secondary type,0.0,0.0,0.3,0.3,3.0,20480.0,75.0,75.0,130.0,75.0,130.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
481,4.0,psychic,No secondary type,0.0,0.0,0.3,0.3,3.0,20480.0,80.0,105.0,105.0,105.0,105.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
482,4.0,psychic,No secondary type,0.0,0.0,0.3,0.3,3.0,20480.0,75.0,125.0,70.0,125.0,70.0,115.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
483,4.0,steel,dragon,0.0,0.0,5.4,683.0,3.0,30720.0,100.0,120.0,120.0,150.0,100.0,90.0,0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0
484,4.0,water,dragon,0.0,0.0,4.2,336.0,3.0,30720.0,90.0,120.0,100.0,150.0,120.0,100.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.0,0.0,2.0
485,4.0,fire,steel,50.2,49.8,1.7,430.0,3.0,2560.0,91.0,90.0,106.0,130.0,106.0,77.0,0.5,1.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25,1.0,0.0,0.0,1.0
486,4.0,normal,No secondary type,0.0,0.0,3.7,420.0,3.0,30720.0,110.0,160.0,110.0,80.0,110.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
487,4.0,ghost,dragon,0.0,0.0,4.5,750.0,3.0,30720.0,150.0,100.0,120.0,100.0,120.0,90.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0
488,4.0,psychic,No secondary type,0.0,100.0,1.5,85.6,3.0,30720.0,120.0,70.0,120.0,75.0,130.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
489,4.0,water,No secondary type,0.0,0.0,0.4,3.1,30.0,10240.0,80.0,80.0,80.0,80.0,80.0,80.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,3.0
490,4.0,water,No secondary type,0.0,0.0,0.3,1.4,3.0,2560.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,3.0
491,4.0,dark,No secondary type,0.0,0.0,1.5,50.5,3.0,30720.0,70.0,90.0,90.0,135.0,90.0,125.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.0,0.0,3.0
492,4.0,grass,grass,0.0,0.0,0.2,2.1,45.0,30720.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0
493,4.0,normal,No secondary type,0.0,0.0,3.2,320.0,3.0,30720.0,120.0,120.0,120.0,120.0,120.0,120.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0
494,5.0,psychic,fire,0.0,0.0,0.4,4.0,3.0,30720.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.0,0.0,3.0
495,5.0,grass,No secondary type,88.1,11.9,0.6,8.1,45.0,5120.0,45.0,45.0,55.0,45.0,55.0,63.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
496,5.0,grass,No secondary type,88.1,11.9,0.8,16.0,45.0,5120.0,60.0,60.0,75.0,60.0,75.0,83.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
497,5.0,grass,No secondary type,88.1,11.9,3.3,63.0,45.0,5120.0,75.0,75.0,95.0,75.0,95.0,113.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
498,5.0,fire,No secondary type,88.1,11.9,0.5,9.9,45.0,5120.0,65.0,63.0,45.0,45.0,45.0,45.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,5.0,0.0,0.0,0.0
499,5.0,fire,fighting,88.1,11.9,1.0,55.5,45.0,5120.0,90.0,93.0,55.0,70.0,55.0,55.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,5.0,0.0,0.0,0.0
500,5.0,fire,fighting,88.1,11.9,1.6,150.0,45.0,5120.0,110.0,123.0,65.0,100.0,65.0,65.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0,5.0,0.0,0.0,0.0
501,5.0,water,No secondary type,88.1,11.9,0.5,5.9,45.0,5120.0,55.0,55.0,45.0,63.0,45.0,45.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0
502,5.0,water,No secondary type,88.1,11.9,0.8,24.5,45.0,5120.0,75.0,75.0,60.0,83.0,60.0,60.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0
503,5.0,water,No secondary type,88.1,11.9,1.5,94.6,45.0,5120.0,95.0,100.0,85.0,108.0,70.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0
504,5.0,normal,No secondary type,50.0,50.0,0.5,11.6,255.0,3840.0,45.0,55.0,39.0,35.0,39.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
505,5.0,normal,No secondary type,50.0,50.0,1.1,27.0,255.0,5120.0,60.0,85.0,69.0,60.0,69.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
506,5.0,normal,No secondary type,50.2,49.8,0.4,4.1,255.0,3840.0,45.0,60.0,45.0,25.0,45.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
507,5.0,normal,No secondary type,50.2,49.8,0.9,14.7,120.0,3840.0,65.0,80.0,65.0,35.0,65.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
508,5.0,normal,No secondary type,50.2,49.8,1.2,61.0,45.0,3840.0,85.0,110.0,90.0,45.0,90.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
509,5.0,dark,No secondary type,50.2,49.8,0.4,10.1,255.0,5120.0,41.0,50.0,37.0,50.0,37.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0
510,5.0,dark,No secondary type,50.2,49.8,1.1,37.5,90.0,5120.0,64.0,88.0,50.0,88.0,50.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0
511,5.0,grass,No secondary type,88.1,11.9,0.6,10.5,190.0,5120.0,50.0,53.0,48.0,53.0,48.0,64.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
512,5.0,grass,No secondary type,88.1,11.9,1.1,30.5,75.0,5120.0,75.0,98.0,63.0,98.0,63.0,101.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
513,5.0,fire,No secondary type,88.1,11.9,0.6,11.0,190.0,5120.0,50.0,53.0,48.0,53.0,48.0,64.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,3.0,0.0,0.0,0.0
514,5.0,fire,No secondary type,88.1,11.9,1.0,28.0,75.0,5120.0,75.0,98.0,63.0,98.0,63.0,101.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,3.0,0.0,0.0,0.0
515,5.0,water,No secondary type,88.1,11.9,0.6,13.5,190.0,5120.0,50.0,53.0,48.0,53.0,48.0,64.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,0.0
516,5.0,water,No secondary type,88.1,11.9,1.0,29.0,75.0,5120.0,75.0,98.0,63.0,98.0,63.0,101.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,0.0
517,5.0,psychic,No secondary type,50.2,49.8,0.6,23.3,190.0,2560.0,76.0,25.0,45.0,67.0,55.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
518,5.0,psychic,No secondary type,50.2,49.8,1.1,60.5,75.0,2560.0,116.0,55.0,85.0,107.0,95.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
519,5.0,normal,flying,50.2,49.8,0.3,2.1,255.0,3840.0,50.0,55.0,50.0,36.0,30.0,43.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
520,5.0,normal,flying,50.2,49.8,0.6,15.0,120.0,3840.0,62.0,77.0,62.0,50.0,42.0,65.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
521,5.0,normal,flying,50.2,49.8,1.2,29.0,45.0,3840.0,80.0,115.0,80.0,65.0,55.0,93.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
522,5.0,electric,No secondary type,50.0,50.0,0.8,29.8,190.0,5120.0,45.0,60.0,32.0,50.0,32.0,76.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,0.0
523,5.0,electric,No secondary type,50.0,50.0,1.6,79.5,75.0,5120.0,75.0,100.0,63.0,80.0,63.0,116.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,0.0,0.0,0.0
524,5.0,rock,No secondary type,50.2,49.8,0.4,18.0,255.0,3840.0,55.0,75.0,85.0,25.0,25.0,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0
525,5.0,rock,No secondary type,50.2,49.8,0.9,102.0,120.0,3840.0,70.0,105.0,105.0,50.0,40.0,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0
526,5.0,rock,No secondary type,50.2,49.8,1.7,260.0,45.0,3840.0,85.0,135.0,130.0,60.0,80.0,25.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0
527,5.0,psychic,flying,50.2,49.8,0.4,2.1,190.0,3840.0,65.0,45.0,43.0,55.0,43.0,72.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
528,5.0,psychic,flying,50.2,49.8,0.9,10.5,45.0,3840.0,67.0,57.0,55.0,77.0,55.0,114.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0
529,5.0,ground,No secondary type,50.2,49.8,0.3,8.5,120.0,5120.0,60.0,85.0,40.0,30.0,45.0,68.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0
530,5.0,ground,steel,50.2,49.8,0.7,40.4,60.0,5120.0,110.0,135.0,60.0,50.0,65.0,88.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,3.0,0.0,0.0,0.0
531,5.0,normal,No secondary type,50.2,49.8,1.1,31.0,255.0,5120.0,103.0,60.0,86.0,60.0,86.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
532,5.0,fighting,No secondary type,75.49,24.51,0.6,12.5,180.0,5120.0,75.0,80.0,55.0,25.0,35.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,5.0,0.0,0.0,0.0
533,5.0,fighting,No secondary type,75.49,24.51,1.2,40.0,90.0,5120.0,85.0,105.0,85.0,40.0,50.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,5.0,0.0,0.0,0.0
534,5.0,fighting,No secondary type,75.49,24.51,1.4,87.0,45.0,5120.0,105.0,140.0,95.0,55.0,65.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,5.0,0.0,0.0,0.0
535,5.0,water,No secondary type,50.2,49.8,0.5,4.5,255.0,5120.0,50.0,50.0,40.0,50.0,40.0,64.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0
536,5.0,water,ground,50.2,49.8,0.8,17.0,120.0,5120.0,75.0,65.0,55.0,65.0,55.0,69.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0
537,5.0,water,ground,50.2,49.8,1.5,62.0,45.0,5120.0,105.0,95.0,75.0,85.0,75.0,74.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,5.0,0.0,0.0,0.0
538,5.0,fighting,No secondary type,100.0,0.0,1.3,55.5,45.0,5120.0,120.0,100.0,85.0,30.0,85.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0
539,5.0,fighting,No secondary type,100.0,0.0,1.4,51.0,45.0,5120.0,75.0,125.0,75.0,30.0,75.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0
540,5.0,bug,grass,50.0,50.0,0.3,2.5,255.0,3840.0,45.0,53.0,70.0,40.0,60.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
541,5.0,bug,grass,50.0,50.0,0.5,7.3,120.0,3840.0,55.0,63.0,90.0,50.0,80.0,42.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
542,5.0,bug,grass,50.0,50.0,1.2,20.5,45.0,3840.0,75.0,103.0,80.0,70.0,80.0,92.0,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0
543,5.0,bug,poison,50.2,49.8,0.4,5.3,255.0,3840.0,30.0,45.0,59.0,30.0,39.0,57.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,5.0,0.0,0.0,0.0
544,5.0,bug,poison,50.2,49.8,1.2,58.5,120.0,3840.0,40.0,55.0,99.0,40.0,79.0,47.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,5.0,0.0,0.0,0.0
545,5.0,bug,poison,50.2,49.8,2.5,200.5,45.0,5120.0,60.0,100.0,89.0,55.0,69.0,112.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,5.0,0.0,0.0,0.0
